Meter Reading (MR) Doc. No.,HAUS,ANLAGE,ME_MA_ID,EQUNR,HOUSE_NUM1,ENTSCHEIDUNG,TITLE,FORENAME,SURNAME,STREET,STREETNO,POST_CODE1,CITY1,CITY2,EMAIL
zYqZmPzZgqiMXRGZIpNgtQWopKroor/TNmkUOLm,XGUddqrxg+YIAWpaYW/PBROfEsXhRiyjCRxGGTS,rlKtWnissTIqrSgQZqJBaTE/JSPLfVXXJlPphWe,RixkzKNipyRaKFiNprmMAgAFCSpcWAdDSQRAThU,Nh/GNMMYMYUQDSTWOVBTWJlueRVbhvqQevLzMQn,20,MANDATORY_READING,Prof.,Julia,Schmidt,Schulstraße,,58809,Neuenrade,Neuenrade,
IlWLxmDTQRxAmHihNWDSURwYWSUCTQfXrhEnCZX,pPDyAgvWvSCPjEqglpNjSlxXLrjQtgJMAjegRVp,LskPkSNkfgKcQHzZXpGIs+AVsTgT+UbndRvFoTw,DlJOpWzhzKpwwGOrohzlmObSqNsYg/MKVgKiitZ,dRsWBTPPUdVVFMrYlpqtXhcvus+EE/nYfsVghrV,61,MANDATORY_READING,Herr,Petra,Weber,Hauptstraße,,58762,Altena,Altena,
WBVFDGQHNHHknLVKhMTbF+mYQDRVbXvYcRPopQe,pPDyAgvWvSCPjEqglpNjSlxXLrjQtgJMAjegRVp,LskPkSNkfgKcQHzZXpGIs+AVsTgT+UbndRvFoTw,DlJOpWzhzKpwwGOrohzlmObSqNsYg/MKVgKiitZ,dRsWBTPPUdVVFMrYlpqtXhcvus+EE/nYfsVghrV,61,MANDATORY_READING,Herr,Petra,Weber,Hauptstraße,,58762,Altena,Altena,
umS/SJWVSSoBqwQRHTtkyuYVdvhBjLZmEAlTLiE,pPDyAgvWvSCPjEqglpNjSlxXLrjQtgJMAjegRVp,LskPkSNkfgKcQHzZXpGIs+AVsTgT+UbndRvFoTw,DlJOpWzhzKpwwGOrohzlmObSqNsYg/MKVgKiitZ,dRsWBTPPUdVVFMrYlpqtXhcvus+EE/nYfsVghrV,61,MANDATORY_READING,Herr,Petra,Weber,Hauptstraße,,58762,Altena,Altena,
vXYYqlaTw/dFaYXVxIOX/UTxRFVnUUOjqJMWkSJ,pPDyAgvWvSCPjEqglpNjSlxXLrjQtgJMAjegRVp,LskPkSNkfgKcQHzZXpGIs+AVsTgT+UbndRvFoTw,DlJOpWzhzKpwwGOrohzlmObSqNsYg/MKVgKiitZ,dRsWBTPPUdVVFMrYlpqtXhcvus+EE/nYfsVghrV,61,MANDATORY_READING,Herr,Petra,Weber,Hauptstraße,,58762,Altena,Altena,
PqTaeDyROxZRpehotxsCFEznyBpaGYYZvmzUQQq,ptbgU/rV/zxMTsPWtUMmjtVD/mZPYVhkWQDRKUT,oPUWzDJSldLescDUjubwyZLMROYRQLBbIOIVSUB,SRQp+VRDZSRnXXDVAgXIZZagSorWhSeZvjAZiCG,MllbbLIfZncsMYfYOVFTjhsTYJitSwDOLpPwpXL,26,MANDATORY_READING,Herr,Klaus,Schneider,Dorfstraße,,58762,Altena,Altena,
aDjasWxGSVSIKeYKQThtCXYhPFaybvGQLSdiksk,ptbgU/rV/zxMTsPWtUMmjtVD/mZPYVhkWQDRKUT,oPUWzDJSldLescDUjubwyZLMROYRQLBbIOIVSUB,SRQp+VRDZSRnXXDVAgXIZZagSorWhSeZvjAZiCG,MllbbLIfZncsMYfYOVFTjhsTYJitSwDOLpPwpXL,26,MANDATORY_READING,Herr,Klaus,Schneider,Dorfstraße,,58762,Altena,Altena,
oM+b/QSWSKQNFKiDber/XXVnOWTVuoXHLKfl/Vk,ptbgU/rV/zxMTsPWtUMmjtVD/mZPYVhkWQDRKUT,oPUWzDJSldLescDUjubwyZLMROYRQLBbIOIVSUB,SRQp+VRDZSRnXXDVAgXIZZagSorWhSeZvjAZiCG,MllbbLIfZncsMYfYOVFTjhsTYJitSwDOLpPwpXL,26,MANDATORY_READING,Herr,Klaus,Schneider,Dorfstraße,,58762,Altena,Altena,
tPIch+iSwFTdkgVgUWVrnI/npFRQuG/YnO+kJDU,ptbgU/rV/zxMTsPWtUMmjtVD/mZPYVhkWQDRKUT,oPUWzDJSldLescDUjubwyZLMROYRQLBbIOIVSUB,SRQp+VRDZSRnXXDVAgXIZZagSorWhSeZvjAZiCG,MllbbLIfZncsMYfYOVFTjhsTYJitSwDOLpPwpXL,26,MANDATORY_READING,Herr,Klaus,Schneider,Dorfstraße,,58762,Altena,Altena,
GfnjyesdFkUZWRRWRZoPISQiaGNVeKK/XjRUXZa,UZTmrHRIPapWaPPbOEWUWywxSAyXGUYYUhqXtiZ,QZFlDutQUkFlDsxZXFSnRZZQYxiZUylvZPvZJUU,lzuZQOJVBWSZYdoQytXxrFQBykLKfqoBDNbtFNz,RTiOqSUzvMCMbxG+IpemALb/WbvvhxytKQvtZ/Y,21,MANDATORY_READING,Dr.,Thomas,Hoffmann,Waldweg,,58099,Hagen,Boele,
woXvHKKyuRXRIBZlJnZdTVpRHbgdv+MvYeiUSBE,UZTmrHRIPapWaPPbOEWUWywxSAyXGUYYUhqXtiZ,QZFlDutQUkFlDsxZXFSnRZZQYxiZUylvZPvZJUU,lzuZQOJVBWSZYdoQytXxrFQBykLKfqoBDNbtFNz,RTiOqSUzvMCMbxG+IpemALb/WbvvhxytKQvtZ/Y,21,MANDATORY_READING,Dr.,Thomas,Hoffmann,Waldweg,,58099,Hagen,Boele,
xQTQVEaQlbdSTVBKelXTNUzzVwf/CAeRtlGGyNT,UZTmrHRIPapWaPPbOEWUWywxSAyXGUYYUhqXtiZ,QZFlDutQUkFlDsxZXFSnRZZQYxiZUylvZPvZJUU,lzuZQOJVBWSZYdoQytXxrFQBykLKfqoBDNbtFNz,RTiOqSUzvMCMbxG+IpemALb/WbvvhxytKQvtZ/Y,21,MANDATORY_READING,Dr.,Thomas,Hoffmann,Waldweg,,58099,Hagen,Boele,
yMWuMTbPSTKoSpkfZMRQdgSySiARfTXauHUaQYL,UZTmrHRIPapWaPPbOEWUWywxSAyXGUYYUhqXtiZ,QZFlDutQUkFlDsxZXFSnRZZQYxiZUylvZPvZJUU,lzuZQOJVBWSZYdoQytXxrFQBykLKfqoBDNbtFNz,RTiOqSUzvMCMbxG+IpemALb/WbvvhxytKQvtZ/Y,21,MANDATORY_READING,Dr.,Thomas,Hoffmann,Waldweg,,58099,Hagen,Boele,
/qWLPau+mxvTfMLiYKNEPDTJReSRiJKTj/XdDVr,VXvfaeRYYSouTjTZvkLLNSlVXQqVFrxQbSAGOvQ,OEKuAnO+/lSf/NglAibROexfvFA/IZUXGfuSbaP,BUVsSkSZsXi/eQrKCSVPiXqTkInJtVMuZISQGBT,'+cfmTTywjTaLTDQXjMSUVQRnM/VRWoiwahxmoyS,32,MANDATORY_READING,Dipl.-Ing.,Julia,Fischer,Bahnhofstraße,15,58089,Hagen,Vorhalle,julia.fischer@example.com
HIOZmqVAWEMUuyJSTsVVJDagrIBNqdWvUYCZ/hq,VXvfaeRYYSouTjTZvkLLNSlVXQqVFrxQbSAGOvQ,OEKuAnO+/lSf/NglAibROexfvFA/IZUXGfuSbaP,BUVsSkSZsXi/eQrKCSVPiXqTkInJtVMuZISQGBT,'+cfmTTywjTaLTDQXjMSUVQRnM/VRWoiwahxmoyS,32,MANDATORY_READING,Dipl.-Ing.,Julia,Fischer,Bahnhofstraße,15,58089,Hagen,Vorhalle,julia.fischer@example.com
LXWZzSnVUkUQzElAAZdrfQZPRrSwKVrVFQZWXbz,VXvfaeRYYSouTjTZvkLLNSlVXQqVFrxQbSAGOvQ,OEKuAnO+/lSf/NglAibROexfvFA/IZUXGfuSbaP,BUVsSkSZsXi/eQrKCSVPiXqTkInJtVMuZISQGBT,'+cfmTTywjTaLTDQXjMSUVQRnM/VRWoiwahxmoyS,32,MANDATORY_READING,Dipl.-Ing.,Julia,Fischer,Bahnhofstraße,15,58089,Hagen,Vorhalle,julia.fischer@example.com
ZkYvzgLOZs/qIWEjOcQf+VgfMIZfiStGS+ZFfH/,VXvfaeRYYSouTjTZvkLLNSlVXQqVFrxQbSAGOvQ,OEKuAnO+/lSf/NglAibROexfvFA/IZUXGfuSbaP,BUVsSkSZsXi/eQrKCSVPiXqTkInJtVMuZISQGBT,'+cfmTTywjTaLTDQXjMSUVQRnM/VRWoiwahxmoyS,32,MANDATORY_READING,Dipl.-Ing.,Julia,Fischer,Bahnhofstraße,15,58089,Hagen,Vorhalle,julia.fischer@example.com
NaDlpqBUIputhyuoUEBfSYqZWOuPWdTpOlNRTXl,TSqtMTsgRAeoQcWQLnFvgrvMTzTaYpVnblEYSZI,mKNftEMMWhr/wDSQURpaRnAbhiWhEWvugNY/EbL,jD/ElmEQBNodAZwvYlaRWeljAOSZQWiFtRErtPS,oyOGQcDOUSexWRwY/J/OUkZxzkPVavskaiTyejh,59,MANDATORY_READING,Dr.,Petra,Schulz,Marktplatz,,58089,Hagen,Vorhalle,
UybQ/deRRALXyQGZkooVZDBLqyBZyHGcwiCOOHW,TSqtMTsgRAeoQcWQLnFvgrvMTzTaYpVnblEYSZI,mKNftEMMWhr/wDSQURpaRnAbhiWhEWvugNY/EbL,jD/ElmEQBNodAZwvYlaRWeljAOSZQWiFtRErtPS,oyOGQcDOUSexWRwY/J/OUkZxzkPVavskaiTyejh,59,MANDATORY_READING,Dr.,Petra,Schulz,Marktplatz,,58089,Hagen,Vorhalle,
WfnVbIVWdwESAqmwtfiPpvcGtQeNKToWZYUKJIc,TSqtMTsgRAeoQcWQLnFvgrvMTzTaYpVnblEYSZI,mKNftEMMWhr/wDSQURpaRnAbhiWhEWvugNY/EbL,jD/ElmEQBNodAZwvYlaRWeljAOSZQWiFtRErtPS,oyOGQcDOUSexWRwY/J/OUkZxzkPVavskaiTyejh,59,MANDATORY_READING,Dr.,Petra,Schulz,Marktplatz,,58089,Hagen,Vorhalle,
yFZbUUZoFq/FxXuqtCWZOaSaBqS+mRhoCERxpif,TSqtMTsgRAeoQcWQLnFvgrvMTzTaYpVnblEYSZI,mKNftEMMWhr/wDSQURpaRnAbhiWhEWvugNY/EbL,jD/ElmEQBNodAZwvYlaRWeljAOSZQWiFtRErtPS,oyOGQcDOUSexWRwY/J/OUkZxzkPVavskaiTyejh,59,MANDATORY_READING,Dr.,Petra,Schulz,Marktplatz,,58089,Hagen,Vorhalle,
NJTiJvxDCQnSpRZfCuVstBHQltYjkJqUzSJmVCz,dEPlOesFTRodfTDnBQVsfNINWWpuehXuJeN+OVF,UdVPKgZtZZSQCgdErVStSBRaCqbZS/mXCOTyYIM,OOLSQNXsf/TYvYlQHvLrWEWey+PiRV+sIXbEFzi,tuYWTXMRUTKMRzaCbzRPWoGQJtkqTUqvWmKbrU+,6,MANDATORY_READING,Prof.,Thomas,Wagner,Hauptstraße,,58089,Hagen,Vorhalle,
PyIoQqgiw/IZvwVsUUFpWBZCeuUPqIBduVuOKiH,dEPlOesFTRodfTDnBQVsfNINWWpuehXuJeN+OVF,UdVPKgZtZZSQCgdErVStSBRaCqbZS/mXCOTyYIM,OOLSQNXsf/TYvYlQHvLrWEWey+PiRV+sIXbEFzi,tuYWTXMRUTKMRzaCbzRPWoGQJtkqTUqvWmKbrU+,6,MANDATORY_READING,Prof.,Thomas,Wagner,Hauptstraße,,58089,Hagen,Vorhalle,
TXhqdSGvz/gYdaNXmRAAKdL+BKiRohbYgyCTGXW,dEPlOesFTRodfTDnBQVsfNINWWpuehXuJeN+OVF,UdVPKgZtZZSQCgdErVStSBRaCqbZS/mXCOTyYIM,OOLSQNXsf/TYvYlQHvLrWEWey+PiRV+sIXbEFzi,tuYWTXMRUTKMRzaCbzRPWoGQJtkqTUqvWmKbrU+,6,MANDATORY_READING,Prof.,Thomas,Wagner,Hauptstraße,,58089,Hagen,Vorhalle,
PGTPUuYUGREVQEGRVYRuKoKEEa+PODAyATvSfTV,QToeCkeUeWDVZeAEAGcaNSIm+ncTqDbFZXFIWmT,xYKbYECnUQ+RrEVizRcHqxOoErYUJFXXcXWLqOR,GfLUHVmzMelFKXoYdYTeRdRhndYHzW+ZVTpVfQi,fJJOtcyTvcbJZChPPTZQVGBdVZesNMUoTgYDg+I,5,MANDATORY_READING,Dr.,Hans,Wagner,Bergstraße,,58089,Hagen,Vorhalle,
iXBFdfWLcNweYsCfUOjACrTZRrRyWRibroKhZPq,QToeCkeUeWDVZeAEAGcaNSIm+ncTqDbFZXFIWmT,xYKbYECnUQ+RrEVizRcHqxOoErYUJFXXcXWLqOR,GfLUHVmzMelFKXoYdYTeRdRhndYHzW+ZVTpVfQi,fJJOtcyTvcbJZChPPTZQVGBdVZesNMUoTgYDg+I,5,MANDATORY_READING,Dr.,Hans,Wagner,Bergstraße,,58089,Hagen,Vorhalle,
rWwx+WvnXolaJXSoXHXYOIV+DVVFEQZLQG/WZac,QToeCkeUeWDVZeAEAGcaNSIm+ncTqDbFZXFIWmT,xYKbYECnUQ+RrEVizRcHqxOoErYUJFXXcXWLqOR,GfLUHVmzMelFKXoYdYTeRdRhndYHzW+ZVTpVfQi,fJJOtcyTvcbJZChPPTZQVGBdVZesNMUoTgYDg+I,5,MANDATORY_READING,Dr.,Hans,Wagner,Bergstraße,,58089,Hagen,Vorhalle,
ywomeRWF/QIWanHlkhKbWfVRqyQvFKmqLBCz/Wm,QToeCkeUeWDVZeAEAGcaNSIm+ncTqDbFZXFIWmT,xYKbYECnUQ+RrEVizRcHqxOoErYUJFXXcXWLqOR,GfLUHVmzMelFKXoYdYTeRdRhndYHzW+ZVTpVfQi,fJJOtcyTvcbJZChPPTZQVGBdVZesNMUoTgYDg+I,5,MANDATORY_READING,Dr.,Hans,Wagner,Bergstraße,,58089,Hagen,Vorhalle,
/URvsKrDbTRxJWUWUnCYKYH+LCvpMBnSrxJRuYF,KqpAYjTZlSqvAmXZZwGcFKjroTqXG+zlUVXXUPy,XehEuWBcUVtVKHeNdXlwQpwdYRFflXXAmaSnRZk,/EvSktXkXMyATF+BjjaMhPrcqzSDz+tQ+gUQy/V,QNUhnYZdFQEozaZiW+/HeikcUTPaivXeZ/gyvaQ,2,MANDATORY_READING,Dr.,Anna,Schulz,Hauptstraße,,58553,Halver,Halver,
OYRZPkXSDfFqXPbSXWujL+QKjjCZaIzkAbRTLIP,KqpAYjTZlSqvAmXZZwGcFKjroTqXG+zlUVXXUPy,XehEuWBcUVtVKHeNdXlwQpwdYRFflXXAmaSnRZk,/EvSktXkXMyATF+BjjaMhPrcqzSDz+tQ+gUQy/V,QNUhnYZdFQEozaZiW+/HeikcUTPaivXeZ/gyvaQ,2,MANDATORY_READING,Dr.,Anna,Schulz,Hauptstraße,,58553,Halver,Halver,
QVOUcfZixcVSZ+WXSQYitYTELjMgYXpSVuYPRuT,KqpAYjTZlSqvAmXZZwGcFKjroTqXG+zlUVXXUPy,XehEuWBcUVtVKHeNdXlwQpwdYRFflXXAmaSnRZk,/EvSktXkXMyATF+BjjaMhPrcqzSDz+tQ+gUQy/V,QNUhnYZdFQEozaZiW+/HeikcUTPaivXeZ/gyvaQ,2,MANDATORY_READING,Dr.,Anna,Schulz,Hauptstraße,,58553,Halver,Halver,
fQrtVyKVWgnchbrNPLeuqc/ZcFxFFZSqXVRXKUr,KqpAYjTZlSqvAmXZZwGcFKjroTqXG+zlUVXXUPy,XehEuWBcUVtVKHeNdXlwQpwdYRFflXXAmaSnRZk,/EvSktXkXMyATF+BjjaMhPrcqzSDz+tQ+gUQy/V,QNUhnYZdFQEozaZiW+/HeikcUTPaivXeZ/gyvaQ,2,MANDATORY_READING,Dr.,Anna,Schulz,Hauptstraße,,58553,Halver,Halver,
EXiTiGoYJUtWblnoOZTWMXo+FCaqqaqZrDZgvtA,zRRZQpgQKRIuHTiTSnZk/aIaglkMTTHwcCKXSZX,iZJNZYqRrPnpCHXRIMmaxieMLdDMbxbUWZVEoL+,QQJ+wiZgfzCECz+MDtA/UwjIohurx/XSWuUzXpJ,ZQSbRSTYZnZVQhaQHSBkdrUGiuLFwhdJMfLnRYL,500,MANDATORY_READING,Dr.,Michael,Schmidt,Schulstraße,25,58089,Hagen,Vorhalle,michael.schmidt@example.com
HEWdYXYcSrYaeOwbtIrrWwQZNfZuzWaRTzhfKjj,zRRZQpgQKRIuHTiTSnZk/aIaglkMTTHwcCKXSZX,iZJNZYqRrPnpCHXRIMmaxieMLdDMbxbUWZVEoL+,QQJ+wiZgfzCECz+MDtA/UwjIohurx/XSWuUzXpJ,ZQSbRSTYZnZVQhaQHSBkdrUGiuLFwhdJMfLnRYL,500,MANDATORY_READING,Dr.,Michael,Schmidt,Schulstraße,25,58089,Hagen,Vorhalle,michael.schmidt@example.com
RSLNkQswfmMmUYUdSdEuUYnXfRpGmiqroZMlWUN,zRRZQpgQKRIuHTiTSnZk/aIaglkMTTHwcCKXSZX,iZJNZYqRrPnpCHXRIMmaxieMLdDMbxbUWZVEoL+,QQJ+wiZgfzCECz+MDtA/UwjIohurx/XSWuUzXpJ,ZQSbRSTYZnZVQhaQHSBkdrUGiuLFwhdJMfLnRYL,500,MANDATORY_READING,Dr.,Michael,Schmidt,Schulstraße,25,58089,Hagen,Vorhalle,michael.schmidt@example.com
S+HTEpWQACXgHVIKAaTlciUmwtELHLAMQPUgEQZ,zRRZQpgQKRIuHTiTSnZk/aIaglkMTTHwcCKXSZX,iZJNZYqRrPnpCHXRIMmaxieMLdDMbxbUWZVEoL+,QQJ+wiZgfzCECz+MDtA/UwjIohurx/XSWuUzXpJ,ZQSbRSTYZnZVQhaQHSBkdrUGiuLFwhdJMfLnRYL,500,MANDATORY_READING,Dr.,Michael,Schmidt,Schulstraße,25,58089,Hagen,Vorhalle,michael.schmidt@example.com
ANPQvVRPIBZZJWBzrRDXVJnXAzfEtXg+T+ofAxh,LOdVqvSNZQMLgabWuUisiGBjVNKPXuTYTsXncnV,RkSwTWltQ/MvvZnuhXr/SnIWDMvRXksDWTtTYHX,/FUSkRFaCHlNlEYQYunknFmjiSvSewHXeSLKGJ/,MAhKXGbrkghHFTeTTASVBSReNQwrxeoPcXvEfhY,16,MANDATORY_READING,Dr.,Hans,Fischer,Waldweg,,58762,Altena,Altena,
MogHBwtIxJYP+aVnAQjeSAmvWrjVquVbWYd/DXg,LOdVqvSNZQMLgabWuUisiGBjVNKPXuTYTsXncnV,RkSwTWltQ/MvvZnuhXr/SnIWDMvRXksDWTtTYHX,/FUSkRFaCHlNlEYQYunknFmjiSvSewHXeSLKGJ/,MAhKXGbrkghHFTeTTASVBSReNQwrxeoPcXvEfhY,16,MANDATORY_READING,Dr.,Hans,Fischer,Waldweg,,58762,Altena,Altena,
TXCVvkxSTdUtXTQeGqsueJQhpCvSdXvRitCikDQ,LOdVqvSNZQMLgabWuUisiGBjVNKPXuTYTsXncnV,RkSwTWltQ/MvvZnuhXr/SnIWDMvRXksDWTtTYHX,/FUSkRFaCHlNlEYQYunknFmjiSvSewHXeSLKGJ/,MAhKXGbrkghHFTeTTASVBSReNQwrxeoPcXvEfhY,16,MANDATORY_READING,Dr.,Hans,Fischer,Waldweg,,58762,Altena,Altena,
VWgaQxV/kXSQ+/JiRZUJQgGKrYlCVwLOrDbSUWT,LOdVqvSNZQMLgabWuUisiGBjVNKPXuTYTsXncnV,RkSwTWltQ/MvvZnuhXr/SnIWDMvRXksDWTtTYHX,/FUSkRFaCHlNlEYQYunknFmjiSvSewHXeSLKGJ/,MAhKXGbrkghHFTeTTASVBSReNQwrxeoPcXvEfhY,16,MANDATORY_READING,Dr.,Hans,Fischer,Waldweg,,58762,Altena,Altena,
PRlUTiPZ+MVwplklTOUBRQjsOXXUWZsVOaZXLqw,RaZvYRnKBQRYk/hHcBtmRXHlVibVZcQYCBtWyQv,OTwNUjfcm/gRRYjRMWxRVUZOTuZGWUyKXHacRze,krhTdTgjSBRWRrTZhkVOEOWXowhZZUSsVHfaHbm,wQQaVweyVIfhGPBx/ZuJkL+WENpU/YpsToDWSUY,15,MANDATORY_READING,Herr,Michael,Schulz,Schulstraße,30,58513,Lüdenscheid,,michael.schulz@example.com
QwsUojZsnllFMzK/hsollRRWDPinsXyueIiGQCd,RaZvYRnKBQRYk/hHcBtmRXHlVibVZcQYCBtWyQv,OTwNUjfcm/gRRYjRMWxRVUZOTuZGWUyKXHacRze,krhTdTgjSBRWRrTZhkVOEOWXowhZZUSsVHfaHbm,wQQaVweyVIfhGPBx/ZuJkL+WENpU/YpsToDWSUY,15,MANDATORY_READING,Herr,Michael,Schulz,Schulstraße,30,58513,Lüdenscheid,,michael.schulz@example.com
QztIkXVbVXJYbQsMxevySREOjbZBXuOMYzfRmEA,RaZvYRnKBQRYk/hHcBtmRXHlVibVZcQYCBtWyQv,OTwNUjfcm/gRRYjRMWxRVUZOTuZGWUyKXHacRze,krhTdTgjSBRWRrTZhkVOEOWXowhZZUSsVHfaHbm,wQQaVweyVIfhGPBx/ZuJkL+WENpU/YpsToDWSUY,15,MANDATORY_READING,Herr,Michael,Schulz,Schulstraße,30,58513,Lüdenscheid,,michael.schulz@example.com
RERtVH/FHpsGZQrEiYOGWTdheMfdDRKTWKgDVuu,RaZvYRnKBQRYk/hHcBtmRXHlVibVZcQYCBtWyQv,OTwNUjfcm/gRRYjRMWxRVUZOTuZGWUyKXHacRze,krhTdTgjSBRWRrTZhkVOEOWXowhZZUSsVHfaHbm,wQQaVweyVIfhGPBx/ZuJkL+WENpU/YpsToDWSUY,15,MANDATORY_READING,Herr,Michael,Schulz,Schulstraße,30,58513,Lüdenscheid,,michael.schulz@example.com
CMafcY+yiCepAaPT+wUZZTmQ/nPTD+ZyRRgTNZZ,cbdCQIkJvjUvSHCvOxjyMiNUWsQFZzVepEi/qGo,eqOUrkweRxaUtQeBJVScYTpXfhCNTFrS+XHXnOR,NFOKDLLAfnwDiMRwPQRRQWyywJABMWtWBTvZSDH,tVUHyvDsiSMByWXV/AfjYF/QtdzSghfQRVK/A/T,28,MANDATORY_READING,Prof.,Maria,Wagner,Kirchweg,,58762,Altena,Altena,
JmidgdVeRRuSRehISUWXQJTRKNyoXKmgqZgJGNv,cbdCQIkJvjUvSHCvOxjyMiNUWsQFZzVepEi/qGo,eqOUrkweRxaUtQeBJVScYTpXfhCNTFrS+XHXnOR,NFOKDLLAfnwDiMRwPQRRQWyywJABMWtWBTvZSDH,tVUHyvDsiSMByWXV/AfjYF/QtdzSghfQRVK/A/T,28,MANDATORY_READING,Prof.,Maria,Wagner,Kirchweg,,58762,Altena,Altena,
SxvRGSNZGtJGGXAbUgeTzgRQySLkLWTDO+/ZWvg,cbdCQIkJvjUvSHCvOxjyMiNUWsQFZzVepEi/qGo,eqOUrkweRxaUtQeBJVScYTpXfhCNTFrS+XHXnOR,NFOKDLLAfnwDiMRwPQRRQWyywJABMWtWBTvZSDH,tVUHyvDsiSMByWXV/AfjYF/QtdzSghfQRVK/A/T,28,MANDATORY_READING,Prof.,Maria,Wagner,Kirchweg,,58762,Altena,Altena,
VDgBpRPYXg/udjDwKPYmDZdfQdZonHZklqTYTXT,cbdCQIkJvjUvSHCvOxjyMiNUWsQFZzVepEi/qGo,eqOUrkweRxaUtQeBJVScYTpXfhCNTFrS+XHXnOR,NFOKDLLAfnwDiMRwPQRRQWyywJABMWtWBTvZSDH,tVUHyvDsiSMByWXV/AfjYF/QtdzSghfQRVK/A/T,28,MANDATORY_READING,Prof.,Maria,Wagner,Kirchweg,,58762,Altena,Altena,
YWSTxwSKfzeCKpyUXlSTRdhK/QIxmfQUTcgysdH,cbdCQIkJvjUvSHCvOxjyMiNUWsQFZzVepEi/qGo,eqOUrkweRxaUtQeBJVScYTpXfhCNTFrS+XHXnOR,NFOKDLLAfnwDiMRwPQRRQWyywJABMWtWBTvZSDH,tVUHyvDsiSMByWXV/AfjYF/QtdzSghfQRVK/A/T,28,MANDATORY_READING,Prof.,Maria,Wagner,Kirchweg,,58762,Altena,Altena,
cvZOURkEDLsRDxFLzmFRDVuWYBuXXZZQUaVrxUX,cbdCQIkJvjUvSHCvOxjyMiNUWsQFZzVepEi/qGo,eqOUrkweRxaUtQeBJVScYTpXfhCNTFrS+XHXnOR,NFOKDLLAfnwDiMRwPQRRQWyywJABMWtWBTvZSDH,tVUHyvDsiSMByWXV/AfjYF/QtdzSghfQRVK/A/T,28,MANDATORY_READING,Prof.,Maria,Wagner,Kirchweg,,58762,Altena,Altena,
fnVvHUxidfz+QQRNIuFRaILMQCqxgCQjQQAXLVo,cbdCQIkJvjUvSHCvOxjyMiNUWsQFZzVepEi/qGo,eqOUrkweRxaUtQeBJVScYTpXfhCNTFrS+XHXnOR,NFOKDLLAfnwDiMRwPQRRQWyywJABMWtWBTvZSDH,tVUHyvDsiSMByWXV/AfjYF/QtdzSghfQRVK/A/T,28,MANDATORY_READING,Prof.,Maria,Wagner,Kirchweg,,58762,Altena,Altena,
hbtgZXeBURH+tE/UElwIwfPixXxQUkWGPCKcZTW,cbdCQIkJvjUvSHCvOxjyMiNUWsQFZzVepEi/qGo,eqOUrkweRxaUtQeBJVScYTpXfhCNTFrS+XHXnOR,NFOKDLLAfnwDiMRwPQRRQWyywJABMWtWBTvZSDH,tVUHyvDsiSMByWXV/AfjYF/QtdzSghfQRVK/A/T,28,MANDATORY_READING,Prof.,Maria,Wagner,Kirchweg,,58762,Altena,Altena,
tZcAZyAzEKpEXT+sRNdMjiZfUsMnwOhnUOhMIwm,cbdCQIkJvjUvSHCvOxjyMiNUWsQFZzVepEi/qGo,eqOUrkweRxaUtQeBJVScYTpXfhCNTFrS+XHXnOR,NFOKDLLAfnwDiMRwPQRRQWyywJABMWtWBTvZSDH,tVUHyvDsiSMByWXV/AfjYF/QtdzSghfQRVK/A/T,28,MANDATORY_READING,Prof.,Maria,Wagner,Kirchweg,,58762,Altena,Altena,
uq+/kzEqhIGPUVRMcAKhupDU+aOXiuSu/WoNxYY,cbdCQIkJvjUvSHCvOxjyMiNUWsQFZzVepEi/qGo,eqOUrkweRxaUtQeBJVScYTpXfhCNTFrS+XHXnOR,NFOKDLLAfnwDiMRwPQRRQWyywJABMWtWBTvZSDH,tVUHyvDsiSMByWXV/AfjYF/QtdzSghfQRVK/A/T,28,MANDATORY_READING,Prof.,Maria,Wagner,Kirchweg,,58762,Altena,Altena,
GeoSJNyCVYXzBfDgSFiIOUqRYXAaFFtQOsGYRQi,OpVvKViNKdWAzozYjBAFdjcsvNgvCZKvjNTPVYf,iZNV/MdkcSHmYEbAdSxZDOTIXI/QUyMXRAEQNMU,m/uRQU+rAXYHtITSTLHDFLgItmGqVLpSLWRCmpw,XkdVXUXqWT/CUZuXXoZZMlMkBJzYzQmTNjEZFcw,20,MANDATORY_READING,Prof.,Petra,Wagner,Kirchweg,,58513,Lüdenscheid,,
RlTNPbNTPTVjqTZRX/ZVPUqZKYTLbAFqSGZNYST,OpVvKViNKdWAzozYjBAFdjcsvNgvCZKvjNTPVYf,iZNV/MdkcSHmYEbAdSxZDOTIXI/QUyMXRAEQNMU,m/uRQU+rAXYHtITSTLHDFLgItmGqVLpSLWRCmpw,XkdVXUXqWT/CUZuXXoZZMlMkBJzYzQmTNjEZFcw,20,MANDATORY_READING,Prof.,Petra,Wagner,Kirchweg,,58513,Lüdenscheid,,
mUkQAXZpUZyZQXZqaSqSiStcBkMR/eqgAOFTrBQ,OpVvKViNKdWAzozYjBAFdjcsvNgvCZKvjNTPVYf,iZNV/MdkcSHmYEbAdSxZDOTIXI/QUyMXRAEQNMU,m/uRQU+rAXYHtITSTLHDFLgItmGqVLpSLWRCmpw,XkdVXUXqWT/CUZuXXoZZMlMkBJzYzQmTNjEZFcw,20,MANDATORY_READING,Prof.,Petra,Wagner,Kirchweg,,58513,Lüdenscheid,,
