Meter Reading (MR) Doc. No.,HAUS,ANLAGE,ME_MA_ID,EQUNR,HOUSE_NUM1,ENTSCHEIDUNG,TITLE,FORENAME,SURNAME,STREET,STREETNO,POST_CODE1,CITY1,CITY2,EMAIL
BVLmSqbMAmFQSDmkKHypjzQQVsJIPcVXMjYZphK,oxlnFtFTUDSXTwYTwWfYCfGrPsQQfzmBvBYuFMg,GRlZmVWlUgShdaZXyRmAWFHBUboKiSJnMCJFzmA,UuVDOpsQD+hSIjYcQYIUWUraTThkRHnqtKSSSAA,KpH+FyW/sPQbyAeyrnmQFESuJaQRwZFOUNIoRaI,54,DIRECT_MAIL,Dipl.-Ing.,Hans,Wagner,Lindenallee,,58515,Lüdenscheid,,
LxESTrAgQUFZtmLNPxm/yIj+ZgwVqjDVkMpuaqJ,oxlnFtFTUDSXTwYTwWfYCfGrPsQQfzmBvBYuFMg,GRlZmVWlUgShdaZXyRmAWFHBUboKiSJnMCJFzmA,UuVDOpsQD+hSIjYcQYIUWUraTThkRHnqtKSSSAA,KpH+FyW/sPQbyAeyrnmQFESuJaQRwZFOUNIoRaI,54,DIRECT_MAIL,Dipl.-Ing.,Hans,Wagner,Lindenallee,,58515,Lüdenscheid,,
etGMUqGRyJKDLxVVHgfowRwRuzqTYqnGpCZq+ru,oxlnFtFTUDSXTwYTwWfYCfGrPsQQfzmBvBYuFMg,GRlZmVWlUgShdaZXyRmAWFHBUboKiSJnMCJFzmA,UuVDOpsQD+hSIjYcQYIUWUraTThkRHnqtKSSSAA,KpH+FyW/sPQbyAeyrnmQFESuJaQRwZFOUNIoRaI,54,DIRECT_MAIL,Dipl.-Ing.,Hans,Wagner,Lindenallee,,58515,Lüdenscheid,,
pBXkX+TQLAvuiworBqlYcfyTgtZVEIVCyDtkUDn,oxlnFtFTUDSXTwYTwWfYCfGrPsQQfzmBvBYuFMg,GRlZmVWlUgShdaZXyRmAWFHBUboKiSJnMCJFzmA,UuVDOpsQD+hSIjYcQYIUWUraTThkRHnqtKSSSAA,KpH+FyW/sPQbyAeyrnmQFESuJaQRwZFOUNIoRaI,54,DIRECT_MAIL,Dipl.-Ing.,Hans,Wagner,Lindenallee,,58515,Lüdenscheid,,
NHfRvE/N/zpZbyiyoO/TZYfxQpU/DIIiyxuQJiy,QmYoROTbjSNRjXzeqvnLsQXapVGcYiwYmhphEeM,sXLozaVNoNZKCMjF/UXUUnswZFyPPuVQvQkFDdb,ZrTcqWpVFRpRHWVsXvOCQEPoqcJRbiFnZYXVPpW,EpRSnBPjolRKvsGKURSGyQnaVrVUmMYCzsGgTtp,1,DIRECT_MAIL,Prof.,Maria,Hoffmann,Kirchweg,,58762,Altena,Altena,
UzU+okrkxpxLMvlTfGvUwKTjSjngACVacgXCmph,QmYoROTbjSNRjXzeqvnLsQXapVGcYiwYmhphEeM,sXLozaVNoNZKCMjF/UXUUnswZFyPPuVQvQkFDdb,ZrTcqWpVFRpRHWVsXvOCQEPoqcJRbiFnZYXVPpW,EpRSnBPjolRKvsGKURSGyQnaVrVUmMYCzsGgTtp,1,DIRECT_MAIL,Prof.,Maria,Hoffmann,Kirchweg,,58762,Altena,Altena,
lippPzqUnpIAwVwCdbwtyWIQHTZfQTEwiGefk+p,QmYoROTbjSNRjXzeqvnLsQXapVGcYiwYmhphEeM,sXLozaVNoNZKCMjF/UXUUnswZFyPPuVQvQkFDdb,ZrTcqWpVFRpRHWVsXvOCQEPoqcJRbiFnZYXVPpW,EpRSnBPjolRKvsGKURSGyQnaVrVUmMYCzsGgTtp,1,DIRECT_MAIL,Prof.,Maria,Hoffmann,Kirchweg,,58762,Altena,Altena,
tTyTMMMjCKEZqwgfMfeiZQbjTeQrcQWkHUaOMWy,QmYoROTbjSNRjXzeqvnLsQXapVGcYiwYmhphEeM,sXLozaVNoNZKCMjF/UXUUnswZFyPPuVQvQkFDdb,ZrTcqWpVFRpRHWVsXvOCQEPoqcJRbiFnZYXVPpW,EpRSnBPjolRKvsGKURSGyQnaVrVUmMYCzsGgTtp,1,DIRECT_MAIL,Prof.,Maria,Hoffmann,Kirchweg,,58762,Altena,Altena,
EZAiFvZwhZJDQXyXGxBBbTEqZDNTyTyHwNWYVZn,woUJWcjWYyoTSNOGZYomJDYReovGhwAVehUQmuQ,zQYgTjRZXUtobyHLjhgMjJTxtPBCYOPMhWZuFIL,gFdwXtmBFsYILUhXBMQRSjBQGNeGqiGuXYqaJZM,bbtWHwjUOHFdg+KhiCrWemsRLUXYSbXqtqhsWTm,30,DIRECT_MAIL,Dr.,Klaus,Hoffmann,Lindenallee,,58809,Neuenrade,Neuenrade,
YODTzdN/UwfDhjhqyVWQQVsMSOotc/foMSsRuJd,woUJWcjWYyoTSNOGZYomJDYReovGhwAVehUQmuQ,zQYgTjRZXUtobyHLjhgMjJTxtPBCYOPMhWZuFIL,gFdwXtmBFsYILUhXBMQRSjBQGNeGqiGuXYqaJZM,bbtWHwjUOHFdg+KhiCrWemsRLUXYSbXqtqhsWTm,30,DIRECT_MAIL,Dr.,Klaus,Hoffmann,Lindenallee,,58809,Neuenrade,Neuenrade,
fImSckvtOtVQthjdswWWSfYisTtXXTqrUyxQidw,woUJWcjWYyoTSNOGZYomJDYReovGhwAVehUQmuQ,zQYgTjRZXUtobyHLjhgMjJTxtPBCYOPMhWZuFIL,gFdwXtmBFsYILUhXBMQRSjBQGNeGqiGuXYqaJZM,bbtWHwjUOHFdg+KhiCrWemsRLUXYSbXqtqhsWTm,30,DIRECT_MAIL,Dr.,Klaus,Hoffmann,Lindenallee,,58809,Neuenrade,Neuenrade,
iarwUBUcxpZqXuiyWGOVjpvHcVTZaRZMBorRsrV,woUJWcjWYyoTSNOGZYomJDYReovGhwAVehUQmuQ,zQYgTjRZXUtobyHLjhgMjJTxtPBCYOPMhWZuFIL,gFdwXtmBFsYILUhXBMQRSjBQGNeGqiGuXYqaJZM,bbtWHwjUOHFdg+KhiCrWemsRLUXYSbXqtqhsWTm,30,DIRECT_MAIL,Dr.,Klaus,Hoffmann,Lindenallee,,58809,Neuenrade,Neuenrade,
qUKBtFcYOCccJckXKfAyRSnbYzQRZ/nWeRPXWVr,woUJWcjWYyoTSNOGZYomJDYReovGhwAVehUQmuQ,zQYgTjRZXUtobyHLjhgMjJTxtPBCYOPMhWZuFIL,gFdwXtmBFsYILUhXBMQRSjBQGNeGqiGuXYqaJZM,bbtWHwjUOHFdg+KhiCrWemsRLUXYSbXqtqhsWTm,30,DIRECT_MAIL,Dr.,Klaus,Hoffmann,Lindenallee,,58809,Neuenrade,Neuenrade,
UEuopUYwZKFjTKYQsssHhRVLwRrYPVmYRvRIJhJ,uoQLrLdFVZRKvWgYOJjzLbWhTMvZziNVVQGLoeo,tvYUzuwthiTqqkBXicNSVydmfVyQUVUwEJXYlkw,XYUlOuDRAYUDlHybfeqKQSVEYsbhwCHlrQNlRFV,xWVfghhXGUzAnGUkiVLfnUCEcFZJTzQWUmbvgUO,18,DIRECT_MAIL,Dr.,Michael,Schmidt,Lindenallee,,58762,Altena,Altena,
XpBmZSHfzDCKAaXEZyUYPyTcFJkFyFoECXYUXvq,uoQLrLdFVZRKvWgYOJjzLbWhTMvZziNVVQGLoeo,tvYUzuwthiTqqkBXicNSVydmfVyQUVUwEJXYlkw,XYUlOuDRAYUDlHybfeqKQSVEYsbhwCHlrQNlRFV,xWVfghhXGUzAnGUkiVLfnUCEcFZJTzQWUmbvgUO,18,DIRECT_MAIL,Dr.,Michael,Schmidt,Lindenallee,,58762,Altena,Altena,
cWTczdjUW+NZKRqGxULNkxGuJYPdMbcGYZWRvgQ,uoQLrLdFVZRKvWgYOJjzLbWhTMvZziNVVQGLoeo,tvYUzuwthiTqqkBXicNSVydmfVyQUVUwEJXYlkw,XYUlOuDRAYUDlHybfeqKQSVEYsbhwCHlrQNlRFV,xWVfghhXGUzAnGUkiVLfnUCEcFZJTzQWUmbvgUO,18,DIRECT_MAIL,Dr.,Michael,Schmidt,Lindenallee,,58762,Altena,Altena,
hTbZyWUXySGJVNiG+QbzTswiMEwCNy/DKaeOfuQ,uoQLrLdFVZRKvWgYOJjzLbWhTMvZziNVVQGLoeo,tvYUzuwthiTqqkBXicNSVydmfVyQUVUwEJXYlkw,XYUlOuDRAYUDlHybfeqKQSVEYsbhwCHlrQNlRFV,xWVfghhXGUzAnGUkiVLfnUCEcFZJTzQWUmbvgUO,18,DIRECT_MAIL,Dr.,Michael,Schmidt,Lindenallee,,58762,Altena,Altena,
DVYnXarKATQHYp/EfnhKKQUPeAfXVsFWQxXMYSJ,WZnWRSJLr+DV/UiCU+D+/rXrLhrdGlWSHOIWcVy,CQSquLsazWUTYQaELFrRYXTKxMUSXEYgWVxrHgA,GBbnOiYSkLTIHUCrT/RsDzUmE+UYRZkVfaWTZqX,bdOdQnOgiWSVIYnVo/AQZVXmJRCtXSzgUEOzWXs,18,DIRECT_MAIL,Frau,Anna,Schneider,Hauptstraße,,58515,Lüdenscheid,,
OkpWWXStm/ZtPYckuUtuVVXoZXxSLXVXVpVXTRq,WZnWRSJLr+DV/UiCU+D+/rXrLhrdGlWSHOIWcVy,CQSquLsazWUTYQaELFrRYXTKxMUSXEYgWVxrHgA,GBbnOiYSkLTIHUCrT/RsDzUmE+UYRZkVfaWTZqX,bdOdQnOgiWSVIYnVo/AQZVXmJRCtXSzgUEOzWXs,18,DIRECT_MAIL,Frau,Anna,Schneider,Hauptstraße,,58515,Lüdenscheid,,
RHeifvNsSdSCkrw/USRZZocYggPUoaphXTeefEd,WZnWRSJLr+DV/UiCU+D+/rXrLhrdGlWSHOIWcVy,CQSquLsazWUTYQaELFrRYXTKxMUSXEYgWVxrHgA,GBbnOiYSkLTIHUCrT/RsDzUmE+UYRZkVfaWTZqX,bdOdQnOgiWSVIYnVo/AQZVXmJRCtXSzgUEOzWXs,18,DIRECT_MAIL,Frau,Anna,Schneider,Hauptstraße,,58515,Lüdenscheid,,
jMcVVzDyWYbShmiVfZA+FBmTOjUQXpgEHWRRpHQ,WZnWRSJLr+DV/UiCU+D+/rXrLhrdGlWSHOIWcVy,CQSquLsazWUTYQaELFrRYXTKxMUSXEYgWVxrHgA,GBbnOiYSkLTIHUCrT/RsDzUmE+UYRZkVfaWTZqX,bdOdQnOgiWSVIYnVo/AQZVXmJRCtXSzgUEOzWXs,18,DIRECT_MAIL,Frau,Anna,Schneider,Hauptstraße,,58515,Lüdenscheid,,
rydHRipYVYkvM+y+mAFRZTbgQCQDideB+ZPGEhG,WZnWRSJLr+DV/UiCU+D+/rXrLhrdGlWSHOIWcVy,CQSquLsazWUTYQaELFrRYXTKxMUSXEYgWVxrHgA,GBbnOiYSkLTIHUCrT/RsDzUmE+UYRZkVfaWTZqX,bdOdQnOgiWSVIYnVo/AQZVXmJRCtXSzgUEOzWXs,18,DIRECT_MAIL,Frau,Anna,Schneider,Hauptstraße,,58515,Lüdenscheid,,
vp+sVvfyfTxCbjh/SRWZVSpSUbYmUSAEDpGtEcJ,WZnWRSJLr+DV/UiCU+D+/rXrLhrdGlWSHOIWcVy,CQSquLsazWUTYQaELFrRYXTKxMUSXEYgWVxrHgA,GBbnOiYSkLTIHUCrT/RsDzUmE+UYRZkVfaWTZqX,bdOdQnOgiWSVIYnVo/AQZVXmJRCtXSzgUEOzWXs,18,DIRECT_MAIL,Frau,Anna,Schneider,Hauptstraße,,58515,Lüdenscheid,,
IYO+ScYCKfepSWFwzAcjTocWHGUWiYTRTcbTMPd,ownbgUAbXrBkAPJVRNnCfTPzRkCarSkmAPzVBxM,uMQPPCnzdWfrJzONrFivOCOOjErPZVWkCvCxuET,YFYZITXaeEQlZzyXtmMlsMaTGYNMvkWwvGmZCdf,zYUUcUl/iPSiWcg/cRVkRKQeoVabXnBLYMxDWIU,36,DIRECT_MAIL,Herr,Anna,Meyer,Lindenallee,,58089,Hagen,Vorhalle,
UTQQakRG/cQmIUJzmSAZmnis/LApuagLksMXaTh,ownbgUAbXrBkAPJVRNnCfTPzRkCarSkmAPzVBxM,uMQPPCnzdWfrJzONrFivOCOOjErPZVWkCvCxuET,YFYZITXaeEQlZzyXtmMlsMaTGYNMvkWwvGmZCdf,zYUUcUl/iPSiWcg/cRVkRKQeoVabXnBLYMxDWIU,36,DIRECT_MAIL,Herr,Anna,Meyer,Lindenallee,,58089,Hagen,Vorhalle,
loZkJuPw/cvegsv+TBrQBFGZ/dgNXzRxVeJEIKz,ownbgUAbXrBkAPJVRNnCfTPzRkCarSkmAPzVBxM,uMQPPCnzdWfrJzONrFivOCOOjErPZVWkCvCxuET,YFYZITXaeEQlZzyXtmMlsMaTGYNMvkWwvGmZCdf,zYUUcUl/iPSiWcg/cRVkRKQeoVabXnBLYMxDWIU,36,DIRECT_MAIL,Herr,Anna,Meyer,Lindenallee,,58089,Hagen,Vorhalle,
qMsRnsMNyXfpRUWA/vlbkRrzOeTvAbXpxPEUYap,ownbgUAbXrBkAPJVRNnCfTPzRkCarSkmAPzVBxM,uMQPPCnzdWfrJzONrFivOCOOjErPZVWkCvCxuET,YFYZITXaeEQlZzyXtmMlsMaTGYNMvkWwvGmZCdf,zYUUcUl/iPSiWcg/cRVkRKQeoVabXnBLYMxDWIU,36,DIRECT_MAIL,Herr,Anna,Meyer,Lindenallee,,58089,Hagen,Vorhalle,
LB+oUCwLAVppMggeSqsrJjUDUlWbM/YWCsCbpDF,TzhTQcRfTLTXZO+hWePdoJZDYoQRHyMNPjfg/Ji,XJVRObYCIOkPQRPnbaVjM+ZmULLITaYJoUwXPQX,hsXH/L/euNMIOnGtJUITJZQTjnfYyyYCRSWjX+F,IFiXToUckpAWfzdOVgkgamFMAUozultGrrXFYFt,4,DIRECT_MAIL,Herr,Peter,Schneider,Schulstraße,20,58513,Lüdenscheid,,peter.schneider@example.com
UDVSrdFPcYnpbjYWIMVsJQYMuSVVQjZLyIivJqE,TzhTQcRfTLTXZO+hWePdoJZDYoQRHyMNPjfg/Ji,XJVRObYCIOkPQRPnbaVjM+ZmULLITaYJoUwXPQX,hsXH/L/euNMIOnGtJUITJZQTjnfYyyYCRSWjX+F,IFiXToUckpAWfzdOVgkgamFMAUozultGrrXFYFt,4,DIRECT_MAIL,Herr,Peter,Schneider,Schulstraße,20,58513,Lüdenscheid,,peter.schneider@example.com
XMGgUmFlSlXwqgQSaWTPjHEFOdhTUmQglgYkiIS,TzhTQcRfTLTXZO+hWePdoJZDYoQRHyMNPjfg/Ji,XJVRObYCIOkPQRPnbaVjM+ZmULLITaYJoUwXPQX,hsXH/L/euNMIOnGtJUITJZQTjnfYyyYCRSWjX+F,IFiXToUckpAWfzdOVgkgamFMAUozultGrrXFYFt,4,DIRECT_MAIL,Herr,Peter,Schneider,Schulstraße,20,58513,Lüdenscheid,,peter.schneider@example.com
oYspGxoCySMXTiLJqCpkXtvnnYcablWQfplzWKJ,TzhTQcRfTLTXZO+hWePdoJZDYoQRHyMNPjfg/Ji,XJVRObYCIOkPQRPnbaVjM+ZmULLITaYJoUwXPQX,hsXH/L/euNMIOnGtJUITJZQTjnfYyyYCRSWjX+F,IFiXToUckpAWfzdOVgkgamFMAUozultGrrXFYFt,4,DIRECT_MAIL,Herr,Peter,Schneider,Schulstraße,20,58513,Lüdenscheid,,peter.schneider@example.com
'+gRhHZNujbElCPSuKHTUHpWO/fpVlLfUF/MQrCt,elgUn+HjHXGIyRjYdBdMctmHjuWAYPFotlEzXpN,jRZbzIVzUrqCXQihXq+dlRHmGYHhjLWQABtfbAf,XYVouDs+qoDLwH/lIXpOlWtAjXukNAGBVEIbHZx,JHwbwYJAji/OlRVUrvpQRBTjcGgfI/kKbgQWUoQ,27,DIRECT_MAIL,Dr.,Peter,Meyer,Waldweg,,58089,Hagen,Vorhalle,
PFphYajnsLbkAxKxZcUWg/eZ+ihPMARVnHOoEuZ,elgUn+HjHXGIyRjYdBdMctmHjuWAYPFotlEzXpN,jRZbzIVzUrqCXQihXq+dlRHmGYHhjLWQABtfbAf,XYVouDs+qoDLwH/lIXpOlWtAjXukNAGBVEIbHZx,JHwbwYJAji/OlRVUrvpQRBTjcGgfI/kKbgQWUoQ,27,DIRECT_MAIL,Dr.,Peter,Meyer,Waldweg,,58089,Hagen,Vorhalle,
aYJTL/TkmwqxrZIiSMrIqJXOMxcRUBUFrPQhW/y,elgUn+HjHXGIyRjYdBdMctmHjuWAYPFotlEzXpN,jRZbzIVzUrqCXQihXq+dlRHmGYHhjLWQABtfbAf,XYVouDs+qoDLwH/lIXpOlWtAjXukNAGBVEIbHZx,JHwbwYJAji/OlRVUrvpQRBTjcGgfI/kKbgQWUoQ,27,DIRECT_MAIL,Dr.,Peter,Meyer,Waldweg,,58089,Hagen,Vorhalle,
onbvTSvTiOuAvZSKJwQbTDGRmyMAPRyfHhbpmsM,elgUn+HjHXGIyRjYdBdMctmHjuWAYPFotlEzXpN,jRZbzIVzUrqCXQihXq+dlRHmGYHhjLWQABtfbAf,XYVouDs+qoDLwH/lIXpOlWtAjXukNAGBVEIbHZx,JHwbwYJAji/OlRVUrvpQRBTjcGgfI/kKbgQWUoQ,27,DIRECT_MAIL,Dr.,Peter,Meyer,Waldweg,,58089,Hagen,Vorhalle,
BUGXJKGYJguJJZJItmFMPWYdhRvAFHgSYHiyk/k,Y/jOcdVGDSZwmFmWyeompXtBIBNBgX+YqdXmOoL,Uz/ENtlpIbSCPFniPleIDUXoWBQXSBrZDSQxjHd,YUKSiILXhUJWedrSxNQWXUHSNSXhPFPmRXYipXy,QWbJZtWXINwgQkIXVnETiRShmDvNVMbasVMqXkH,55,DIRECT_MAIL,Dr.,Anna,Fischer,Hauptstraße,,58809,Neuenrade,Neuenrade,
QFVYv+fLhyNGwWQqYyFLHXtLzsGCWVYbuGUJVWA,Y/jOcdVGDSZwmFmWyeompXtBIBNBgX+YqdXmOoL,Uz/ENtlpIbSCPFniPleIDUXoWBQXSBrZDSQxjHd,YUKSiILXhUJWedrSxNQWXUHSNSXhPFPmRXYipXy,QWbJZtWXINwgQkIXVnETiRShmDvNVMbasVMqXkH,55,DIRECT_MAIL,Dr.,Anna,Fischer,Hauptstraße,,58809,Neuenrade,Neuenrade,
RBxcTyIySOTCpGZLPlunCJfTQkeSZZLkQyBxWWg,Y/jOcdVGDSZwmFmWyeompXtBIBNBgX+YqdXmOoL,Uz/ENtlpIbSCPFniPleIDUXoWBQXSBrZDSQxjHd,YUKSiILXhUJWedrSxNQWXUHSNSXhPFPmRXYipXy,QWbJZtWXINwgQkIXVnETiRShmDvNVMbasVMqXkH,55,DIRECT_MAIL,Dr.,Anna,Fischer,Hauptstraße,,58809,Neuenrade,Neuenrade,
RnHVpzMuRdAIChPHUOWTKidaVVGaUzRRqrLzZBJ,Y/jOcdVGDSZwmFmWyeompXtBIBNBgX+YqdXmOoL,Uz/ENtlpIbSCPFniPleIDUXoWBQXSBrZDSQxjHd,YUKSiILXhUJWedrSxNQWXUHSNSXhPFPmRXYipXy,QWbJZtWXINwgQkIXVnETiRShmDvNVMbasVMqXkH,55,DIRECT_MAIL,Dr.,Anna,Fischer,Hauptstraße,,58809,Neuenrade,Neuenrade,
KoQrtUAZOeCxTZHKKsRDREegWMbcVanZwmxEzyZ,XvSeZSUeCdyhSMTpZOlZVSDXFiTFkvkIjaqRYsg,YtXpOQhhzSBQskQTjZyqonCAATERRqWXvPGOGcY,SsxtRCGTCJYVyZKssvC/jTUrzRrWnD/kX+odJt/,VXFTGbSeOyaTBbFvRTTFgTSGRTthOzPMUIWvGVk,5,DIRECT_MAIL,Frau,Peter,Müller,Waldweg,,58515,Lüdenscheid,,
PSwARpsvwydDxmFxrUhOaTXkQJG/wnGoKPoSXBy,XvSeZSUeCdyhSMTpZOlZVSDXFiTFkvkIjaqRYsg,YtXpOQhhzSBQskQTjZyqonCAATERRqWXvPGOGcY,SsxtRCGTCJYVyZKssvC/jTUrzRrWnD/kX+odJt/,VXFTGbSeOyaTBbFvRTTFgTSGRTthOzPMUIWvGVk,5,DIRECT_MAIL,Frau,Peter,Müller,Waldweg,,58515,Lüdenscheid,,
VUFvydVRFWyLYaTSxPfVzYPrdyvdTJiFvsEknYw,XvSeZSUeCdyhSMTpZOlZVSDXFiTFkvkIjaqRYsg,YtXpOQhhzSBQskQTjZyqonCAATERRqWXvPGOGcY,SsxtRCGTCJYVyZKssvC/jTUrzRrWnD/kX+odJt/,VXFTGbSeOyaTBbFvRTTFgTSGRTthOzPMUIWvGVk,5,DIRECT_MAIL,Frau,Peter,Müller,Waldweg,,58515,Lüdenscheid,,
l/HNVSEyTSmpYkWarQCZzSyWkVMDYoZpfWPNF/V,XvSeZSUeCdyhSMTpZOlZVSDXFiTFkvkIjaqRYsg,YtXpOQhhzSBQskQTjZyqonCAATERRqWXvPGOGcY,SsxtRCGTCJYVyZKssvC/jTUrzRrWnD/kX+odJt/,VXFTGbSeOyaTBbFvRTTFgTSGRTthOzPMUIWvGVk,5,DIRECT_MAIL,Frau,Peter,Müller,Waldweg,,58515,Lüdenscheid,,
UWqobCSqwYbTGoUk+ExLaeQsAeyMdvXQkTHnP+V,zpSdkHsTUhTglrQkmnFsSTOpxVaFVYoYftXYUI/,wWxSrVFByzEejDVIBZczrXHOZcPSaYRXiVUSRoT,KgejEErClvPaZEsbmHnOWfkCW+glQoJXUNyzcDH,BPpsVQcIHrp+QlKXVZrXNYdTJWIcvZw/czsyKDs,2,DIRECT_MAIL,Prof.,Klaus,Schulz,Marktplatz,,58762,Altena,Altena,
dzQTWBDhsTyJmbiUgSITOWZjYNZjYMY/WOhDgTC,zpSdkHsTUhTglrQkmnFsSTOpxVaFVYoYftXYUI/,wWxSrVFByzEejDVIBZczrXHOZcPSaYRXiVUSRoT,KgejEErClvPaZEsbmHnOWfkCW+glQoJXUNyzcDH,BPpsVQcIHrp+QlKXVZrXNYdTJWIcvZw/czsyKDs,2,DIRECT_MAIL,Prof.,Klaus,Schulz,Marktplatz,,58762,Altena,Altena,
gWYBTdpqZZhhH/VGUcCBNgZEx/mjVMCNFTRQILz,zpSdkHsTUhTglrQkmnFsSTOpxVaFVYoYftXYUI/,wWxSrVFByzEejDVIBZczrXHOZcPSaYRXiVUSRoT,KgejEErClvPaZEsbmHnOWfkCW+glQoJXUNyzcDH,BPpsVQcIHrp+QlKXVZrXNYdTJWIcvZw/czsyKDs,2,DIRECT_MAIL,Prof.,Klaus,Schulz,Marktplatz,,58762,Altena,Altena,
ynjWRSjkjTUdRFaXLZJnP/wAVDkalYWMytFjYgY,zpSdkHsTUhTglrQkmnFsSTOpxVaFVYoYftXYUI/,wWxSrVFByzEejDVIBZczrXHOZcPSaYRXiVUSRoT,KgejEErClvPaZEsbmHnOWfkCW+glQoJXUNyzcDH,BPpsVQcIHrp+QlKXVZrXNYdTJWIcvZw/czsyKDs,2,DIRECT_MAIL,Prof.,Klaus,Schulz,Marktplatz,,58762,Altena,Altena,
UfmwppvSlYmBTMMPbc+yZdYUNVwSOynsOdxXV++,NHFZSjR/CsWuQUwUZQGgT/pt+HXmwfQMSMzJYDe,WbRYzY/rtmDOwFXRgEp+qg++OwZMRwwVlUSTfTf,eTRYM+kGwRCYXmD/fQEbwNZWYNzbxtyWul/QTsJ,ROQAMHCUnJQBNFv+BKtHwRbUkSgjzQjhFMiKhRQ,18,DIRECT_MAIL,Prof.,Klaus,Meyer,Lindenallee,,58089,Hagen,Vorhalle,
XsmJYXQRngIbfTYUwzTSRnn+nS/CSmVuhPWUyAS,NHFZSjR/CsWuQUwUZQGgT/pt+HXmwfQMSMzJYDe,WbRYzY/rtmDOwFXRgEp+qg++OwZMRwwVlUSTfTf,eTRYM+kGwRCYXmD/fQEbwNZWYNzbxtyWul/QTsJ,ROQAMHCUnJQBNFv+BKtHwRbUkSgjzQjhFMiKhRQ,18,DIRECT_MAIL,Prof.,Klaus,Meyer,Lindenallee,,58089,Hagen,Vorhalle,
geqUVTfwWSoskmdrFtKqWLWafp+TOzeTLSQZw+N,NHFZSjR/CsWuQUwUZQGgT/pt+HXmwfQMSMzJYDe,WbRYzY/rtmDOwFXRgEp+qg++OwZMRwwVlUSTfTf,eTRYM+kGwRCYXmD/fQEbwNZWYNzbxtyWul/QTsJ,ROQAMHCUnJQBNFv+BKtHwRbUkSgjzQjhFMiKhRQ,18,DIRECT_MAIL,Prof.,Klaus,Meyer,Lindenallee,,58089,Hagen,Vorhalle,
qtoWeRMMXUwrXUrd+NSZVZUwmIvf/RWbSccqNZS,NHFZSjR/CsWuQUwUZQGgT/pt+HXmwfQMSMzJYDe,WbRYzY/rtmDOwFXRgEp+qg++OwZMRwwVlUSTfTf,eTRYM+kGwRCYXmD/fQEbwNZWYNzbxtyWul/QTsJ,ROQAMHCUnJQBNFv+BKtHwRbUkSgjzQjhFMiKhRQ,18,DIRECT_MAIL,Prof.,Klaus,Meyer,Lindenallee,,58089,Hagen,Vorhalle,
PBEVCXHuamJYWUQVXOzYetARMNUPZBRwiVkMQuj,aB/+eQerunCgyPAuphUZmghtZUEJjhoUgIXURZl,J/FNypGbRvWGEVbCwLPxknQXeUtebRbHYfVvWXt,WxRbJNHXlMvmpCUMZVRDpKEUZjQXUUMbnVzETZG,hTScdNiABv+XkMCbIJALWdACFGhzoNhmwTWXOrg,6,DIRECT_MAIL,Herr,Peter,Schulz,Bergstraße,,58089,Hagen,Vorhalle,
YbZJZ+JUdjVATzvjZVfYXFm+tUTigNGeZPVEXth,aB/+eQerunCgyPAuphUZmghtZUEJjhoUgIXURZl,J/FNypGbRvWGEVbCwLPxknQXeUtebRbHYfVvWXt,WxRbJNHXlMvmpCUMZVRDpKEUZjQXUUMbnVzETZG,hTScdNiABv+XkMCbIJALWdACFGhzoNhmwTWXOrg,6,DIRECT_MAIL,Herr,Peter,Schulz,Bergstraße,,58089,Hagen,Vorhalle,
arRNgWBPnkBZoRkqjulKobSUVvOevKoyGTSYYDv,aB/+eQerunCgyPAuphUZmghtZUEJjhoUgIXURZl,J/FNypGbRvWGEVbCwLPxknQXeUtebRbHYfVvWXt,WxRbJNHXlMvmpCUMZVRDpKEUZjQXUUMbnVzETZG,hTScdNiABv+XkMCbIJALWdACFGhzoNhmwTWXOrg,6,DIRECT_MAIL,Herr,Peter,Schulz,Bergstraße,,58089,Hagen,Vorhalle,
mQdHkWS/iWQWnDEEgXLhdRMdTPfWVSWtLdzfgOd,aB/+eQerunCgyPAuphUZmghtZUEJjhoUgIXURZl,J/FNypGbRvWGEVbCwLPxknQXeUtebRbHYfVvWXt,WxRbJNHXlMvmpCUMZVRDpKEUZjQXUUMbnVzETZG,hTScdNiABv+XkMCbIJALWdACFGhzoNhmwTWXOrg,6,DIRECT_MAIL,Herr,Peter,Schulz,Bergstraße,,58089,Hagen,Vorhalle,
SmQD+pYuJQFcWQNyUMBSKxTXRkTvqBqMsaIHXhM,USKW/AQNYxjPmRUtNV/fhmYFYnwdiYBoWtEMVTX,UryVSYYAV/WqFlMHvQXyzRkOcATXEIX/REeQyDe,jcqWaMVmUTwucpLQw/ZLnYDxVRwRhFSVykIWaUn,RsZnyhRQhWfRCeKesomts+wtKJiHmgsGOjnOrqG,4,DIRECT_MAIL,Herr,Sabine,Schmidt,Bahnhofstraße,,58089,Hagen,Vorhalle,
WjGtbhUtcHrVQqDuiGWYGzVUVwlyiGVmFsRmkLE,USKW/AQNYxjPmRUtNV/fhmYFYnwdiYBoWtEMVTX,UryVSYYAV/WqFlMHvQXyzRkOcATXEIX/REeQyDe,jcqWaMVmUTwucpLQw/ZLnYDxVRwRhFSVykIWaUn,RsZnyhRQhWfRCeKesomts+wtKJiHmgsGOjnOrqG,4,DIRECT_MAIL,Herr,Sabine,Schmidt,Bahnhofstraße,,58089,Hagen,Vorhalle,
