Meter Reading (MR) Doc. No.,HAUS,ANLAGE,ME_MA_ID,EQUNR,HOUSE_NUM1,ENTSCHEIDUNG,TITLE,FORENAME,SURNAME,STREET,STREETNO,POST_CODE1,CITY1,CITY2,EMAIL
IJpHwXxxVTWSTWUsIZRAkUM/HDKXyFH+biBmYVH,VCczyAyZyTFDilSFVqVYCSxqpTDZVAAUJBWQRUz,EpSRtWjSXuZZgs+qHWRCSpjnyUDeUCwAXXXQTak,ESqxsqwDGQAZqYWegSQflYhllpFqwUsslJVRvHP,tRBbpnyorhPBBGUqVTeYRklVvaUk+yThjqBCfPw,7,EVU,Prof.,Anna,Meyer,Bahnhofstraße,,58089,Hagen,Vorhalle,
NVRVSDmWwFSwaQBwQbTUpO++NytzXIk/BwfEpVw,VCczyAyZyTFDilSFVqVYCSxqpTDZVAAUJBWQRUz,EpSRtWjSXuZZgs+qHWRCSpjnyUDeUCwAXXXQTak,ESqxsqwDGQAZqYWegSQflYhllpFqwUsslJVRvHP,tRBbpnyorhPBBGUqVTeYRklVvaUk+yThjqBCfPw,7,EVU,Prof.,Anna,Meyer,Bahnhofstraße,,58089,Hagen,Vorhalle,
VmRSZRZHkFQcIZogEYZTSo+nofDbmfSgBZZXacx,VCczyAyZyTFDilSFVqVYCSxqpTDZVAAUJBWQRUz,EpSRtWjSXuZZgs+qHWRCSpjnyUDeUCwAXXXQTak,ESqxsqwDGQAZqYWegSQflYhllpFqwUsslJVRvHP,tRBbpnyorhPBBGUqVTeYRklVvaUk+yThjqBCfPw,7,EVU,Prof.,Anna,Meyer,Bahnhofstraße,,58089,Hagen,Vorhalle,
kL+RRBZbQVYQ/cQYjXdZNpWGGz/PeuQcYEQhZWT,VCczyAyZyTFDilSFVqVYCSxqpTDZVAAUJBWQRUz,EpSRtWjSXuZZgs+qHWRCSpjnyUDeUCwAXXXQTak,ESqxsqwDGQAZqYWegSQflYhllpFqwUsslJVRvHP,tRBbpnyorhPBBGUqVTeYRklVvaUk+yThjqBCfPw,7,EVU,Prof.,Anna,Meyer,Bahnhofstraße,,58089,Hagen,Vorhalle,
MeArxSlgMRTrXSZRUusTIC+kyMMbRdTTnpa/HQS,AYhtGjxDVjFZWYpTRoSVLeZEBMGVYCoQbVbWwzT,hMhRcQZwBUSDJNzqpdbyvRPdZhrSQbGFaYPSngn,sUcc/dLOkasNEKZlwBWYJSQubkP+hWUGOWDSCYx,PcVADVVVvc/SQBkeylBVHaQSLtWmnMAvWVXFEpm,25,KSA,Prof.,Sabine,Schmidt,Kirchweg,,58515,Lüdenscheid,,
NSjdZTGdoAldzjRDYUsZTMYPWXRnHfjAuHtVYsN,AYhtGjxDVjFZWYpTRoSVLeZEBMGVYCoQbVbWwzT,hMhRcQZwBUSDJNzqpdbyvRPdZhrSQbGFaYPSngn,sUcc/dLOkasNEKZlwBWYJSQubkP+hWUGOWDSCYx,PcVADVVVvc/SQBkeylBVHaQSLtWmnMAvWVXFEpm,25,KSA,Prof.,Sabine,Schmidt,Kirchweg,,58515,Lüdenscheid,,
WAZvlDVPDqWvTmmzxt+zJXxyhAWSWVdYR+qZjlk,AYhtGjxDVjFZWYpTRoSVLeZEBMGVYCoQbVbWwzT,hMhRcQZwBUSDJNzqpdbyvRPdZhrSQbGFaYPSngn,sUcc/dLOkasNEKZlwBWYJSQubkP+hWUGOWDSCYx,PcVADVVVvc/SQBkeylBVHaQSLtWmnMAvWVXFEpm,25,KSA,Prof.,Sabine,Schmidt,Kirchweg,,58515,Lüdenscheid,,
gIXYTcCGw+NWHmVRmYOYTjjpCQvYNkOYXHvgMXv,AYhtGjxDVjFZWYpTRoSVLeZEBMGVYCoQbVbWwzT,hMhRcQZwBUSDJNzqpdbyvRPdZhrSQbGFaYPSngn,sUcc/dLOkasNEKZlwBWYJSQubkP+hWUGOWDSCYx,PcVADVVVvc/SQBkeylBVHaQSLtWmnMAvWVXFEpm,25,KSA,Prof.,Sabine,Schmidt,Kirchweg,,58515,Lüdenscheid,,
SuvptsiXHAhnPMUieUsTGBJXOvUQEgRezrCHQLV,jzktPaIgWrEoKkTDgecfIcUVwSFqflkERlNOWKR,NWGnjouJSbJHUreRPRVCUZKnSWemv+lkaEUtFXG,f+mKKvVwQKV+tMjAZBIsXiHMKGWuqASkXRHnRgC,'+llvKaYVBWiIgCpDzMiUwJSFHMERcLUZRslLOOH,28,KSA,Prof.,Klaus,Meyer,Waldweg,3b,58507,Lüdenscheid,Lüdenscheid,klaus.meyer@example.com
gpZEvtdCjkPtksoKQXZYfSfZhWQjlIhNnBOfLsp,jzktPaIgWrEoKkTDgecfIcUVwSFqflkERlNOWKR,NWGnjouJSbJHUreRPRVCUZKnSWemv+lkaEUtFXG,f+mKKvVwQKV+tMjAZBIsXiHMKGWuqASkXRHnRgC,'+llvKaYVBWiIgCpDzMiUwJSFHMERcLUZRslLOOH,28,KSA,Prof.,Klaus,Meyer,Waldweg,3b,58507,Lüdenscheid,Lüdenscheid,klaus.meyer@example.com
kHRWULBGbQDIoSQdTg+wZlbAnKNqWsQEfDsofkQ,jzktPaIgWrEoKkTDgecfIcUVwSFqflkERlNOWKR,NWGnjouJSbJHUreRPRVCUZKnSWemv+lkaEUtFXG,f+mKKvVwQKV+tMjAZBIsXiHMKGWuqASkXRHnRgC,'+llvKaYVBWiIgCpDzMiUwJSFHMERcLUZRslLOOH,28,KSA,Prof.,Klaus,Meyer,Waldweg,3b,58507,Lüdenscheid,Lüdenscheid,klaus.meyer@example.com
zHlqTwprEQGKgLWUoJVmugQprRMZTCWQCV+OeXZ,jzktPaIgWrEoKkTDgecfIcUVwSFqflkERlNOWKR,NWGnjouJSbJHUreRPRVCUZKnSWemv+lkaEUtFXG,f+mKKvVwQKV+tMjAZBIsXiHMKGWuqASkXRHnRgC,'+llvKaYVBWiIgCpDzMiUwJSFHMERcLUZRslLOOH,28,KSA,Prof.,Klaus,Meyer,Waldweg,3b,58507,Lüdenscheid,Lüdenscheid,klaus.meyer@example.com
/S/TpmhQqi/ohZxCSLLPaRuRAPSWUfjnpfExLhX,ZwZYKWMgbPYzWgZuSJssCqyiOfYPQ/wUSRQTQUN,bE+WKUV/TcTmBZozSXrRTnuAKZVyRGzSgQdYZQT,'+YEIpUAytpUMQGvZCnPHdNgISSITidvSRKxUUfz,kJxaam/SLAjlfbrEDXFUBIVCtIUbnVVSZKZqVpU,48,EVU,Prof.,Petra,Fischer,Gartenstraße,,58089,Hagen,Vorhalle,
AUPVWvIfuqZsLUFDYKQluyFbrOkdoYILefmZcFG,ZwZYKWMgbPYzWgZuSJssCqyiOfYPQ/wUSRQTQUN,bE+WKUV/TcTmBZozSXrRTnuAKZVyRGzSgQdYZQT,'+YEIpUAytpUMQGvZCnPHdNgISSITidvSRKxUUfz,kJxaam/SLAjlfbrEDXFUBIVCtIUbnVVSZKZqVpU,48,EVU,Prof.,Petra,Fischer,Gartenstraße,,58089,Hagen,Vorhalle,
GUQhXwUMeYVnVFyOhLofcIbYTZQZhflatJgMtnk,ZwZYKWMgbPYzWgZuSJssCqyiOfYPQ/wUSRQTQUN,bE+WKUV/TcTmBZozSXrRTnuAKZVyRGzSgQdYZQT,'+YEIpUAytpUMQGvZCnPHdNgISSITidvSRKxUUfz,kJxaam/SLAjlfbrEDXFUBIVCtIUbnVVSZKZqVpU,48,EVU,Prof.,Petra,Fischer,Gartenstraße,,58089,Hagen,Vorhalle,
NoBYRUAWrKQQZebRmVeGPCvFoTmVWykTbBdQwLI,ZwZYKWMgbPYzWgZuSJssCqyiOfYPQ/wUSRQTQUN,bE+WKUV/TcTmBZozSXrRTnuAKZVyRGzSgQdYZQT,'+YEIpUAytpUMQGvZCnPHdNgISSITidvSRKxUUfz,kJxaam/SLAjlfbrEDXFUBIVCtIUbnVVSZKZqVpU,48,EVU,Prof.,Petra,Fischer,Gartenstraße,,58089,Hagen,Vorhalle,
UhcYWXHknnhXYxSuBeUQo/psLHV+DpTwVieVxiY,ZwZYKWMgbPYzWgZuSJssCqyiOfYPQ/wUSRQTQUN,bE+WKUV/TcTmBZozSXrRTnuAKZVyRGzSgQdYZQT,'+YEIpUAytpUMQGvZCnPHdNgISSITidvSRKxUUfz,kJxaam/SLAjlfbrEDXFUBIVCtIUbnVVSZKZqVpU,48,EVU,Prof.,Petra,Fischer,Gartenstraße,,58089,Hagen,Vorhalle,
heypWglQzHxmVRSHuAIkRZqYZwSdQzlR//oybNc,ZwZYKWMgbPYzWgZuSJssCqyiOfYPQ/wUSRQTQUN,bE+WKUV/TcTmBZozSXrRTnuAKZVyRGzSgQdYZQT,'+YEIpUAytpUMQGvZCnPHdNgISSITidvSRKxUUfz,kJxaam/SLAjlfbrEDXFUBIVCtIUbnVVSZKZqVpU,48,EVU,Prof.,Petra,Fischer,Gartenstraße,,58089,Hagen,Vorhalle,
YZMRinAsNV+FGRMHiHizAFbDKbPgYTMRtIIwRZG,cRUJYVJRqUYavWmKmxLpVVYXFhVWkU/UNwyaBLk,ESWZjCDSpjolxbByxgPGGASTaFFsTwacarPfgYl,WytQyDQIEcHoBHAsVnzXiMjpkSVUFTINRruOCPy,TQtrNvTQmjvrUYffuS/BLrP/UvkzJN+zwPJSTXZ,3,KSA,Dr.,Klaus,Weber,Hauptstraße,,58762,Altena,Altena,
Q+rNdVCoHqohXXInVwZRhCDr+AYZcoIROoBJVAc,aQt+UVAXIPNYIpOMPDpT+B/DIQGpbeGjLeIQhRh,/RNeJBIAdINTLnXXVwQkGWSknIBbQRrAzmRvcIU,EvpNiKZnXOZCfjodrTYsJWliLeQvIALURoByDPl,LlAARJQzVFwWanudijZtQhLGieYxlmKhJIIkgZu,60,EVU,Herr,Peter,Meyer,Schulstraße,,58762,Altena,Altena,
aVJVOWnSaaRZlBNrMMsARnFUygnRUMnTcxNzPaS,aQt+UVAXIPNYIpOMPDpT+B/DIQGpbeGjLeIQhRh,/RNeJBIAdINTLnXXVwQkGWSknIBbQRrAzmRvcIU,EvpNiKZnXOZCfjodrTYsJWliLeQvIALURoByDPl,LlAARJQzVFwWanudijZtQhLGieYxlmKhJIIkgZu,60,EVU,Herr,Peter,Meyer,Schulstraße,,58762,Altena,Altena,
heTUHJAgCPFcRyGMSMRGywVaUGkrpgRCbBrCGsC,aQt+UVAXIPNYIpOMPDpT+B/DIQGpbeGjLeIQhRh,/RNeJBIAdINTLnXXVwQkGWSknIBbQRrAzmRvcIU,EvpNiKZnXOZCfjodrTYsJWliLeQvIALURoByDPl,LlAARJQzVFwWanudijZtQhLGieYxlmKhJIIkgZu,60,EVU,Herr,Peter,Meyer,Schulstraße,,58762,Altena,Altena,
lgbASMRlUA/UR+aa/uXaIoKKSy/RQ+/waiWZYt+,aQt+UVAXIPNYIpOMPDpT+B/DIQGpbeGjLeIQhRh,/RNeJBIAdINTLnXXVwQkGWSknIBbQRrAzmRvcIU,EvpNiKZnXOZCfjodrTYsJWliLeQvIALURoByDPl,LlAARJQzVFwWanudijZtQhLGieYxlmKhJIIkgZu,60,EVU,Herr,Peter,Meyer,Schulstraße,,58762,Altena,Altena,
RKKMRKgXOtBbVgmQbWQMwQDHVOuluZuQRritMxT,Jm/BlnNcUxVSILVcW+mWLsWqQWxQW+GwUqBxUXG,nWnIhmtyVeJSYugUdWWcTTaUnXSY/FDVjBTJRZj,RVdTkpjRRzTiQQqqkmJLMoCntRjcSCEdg+xlErF,ICatRPMzdTxeyvG+TQlzTgsxEobjAeSHqWfTzmN,32,EVU,Dipl.-Ing.,Maria,Wagner,Bergstraße,,58809,Neuenrade,Neuenrade,
UQZ/GXpiwnrxSTmWUZqKtavGqpla+dbVZVPzYTN,Jm/BlnNcUxVSILVcW+mWLsWqQWxQW+GwUqBxUXG,nWnIhmtyVeJSYugUdWWcTTaUnXSY/FDVjBTJRZj,RVdTkpjRRzTiQQqqkmJLMoCntRjcSCEdg+xlErF,ICatRPMzdTxeyvG+TQlzTgsxEobjAeSHqWfTzmN,32,EVU,Dipl.-Ing.,Maria,Wagner,Bergstraße,,58809,Neuenrade,Neuenrade,
ooQoYueXtcPrLhtyWyez+aTNqBWcqNQvqpZQlQE,Jm/BlnNcUxVSILVcW+mWLsWqQWxQW+GwUqBxUXG,nWnIhmtyVeJSYugUdWWcTTaUnXSY/FDVjBTJRZj,RVdTkpjRRzTiQQqqkmJLMoCntRjcSCEdg+xlErF,ICatRPMzdTxeyvG+TQlzTgsxEobjAeSHqWfTzmN,32,EVU,Dipl.-Ing.,Maria,Wagner,Bergstraße,,58809,Neuenrade,Neuenrade,
wgMXgYXUFJUXGufWlOeQVahQqRVgFlZvbnnSfbT,Jm/BlnNcUxVSILVcW+mWLsWqQWxQW+GwUqBxUXG,nWnIhmtyVeJSYugUdWWcTTaUnXSY/FDVjBTJRZj,RVdTkpjRRzTiQQqqkmJLMoCntRjcSCEdg+xlErF,ICatRPMzdTxeyvG+TQlzTgsxEobjAeSHqWfTzmN,32,EVU,Dipl.-Ing.,Maria,Wagner,Bergstraße,,58809,Neuenrade,Neuenrade,
OaUSWdIWq+CjXYSJGYIraZjImKtxEXEiqweWTO/,sUYdZBrYDwsZEQa+gwQEWXxvwLtkNNWCcIXMKUS,cmLZ/POUWllXqSEP+tVcSdYZAQNQTQPmWuQFThP,TmPVagZSQTAgDAYBFNjZpCEqkAmxdSVebSSTIJF,WsTExqXtYJWWBgcanW+YMfXSyQWJeeeaIoPN+gi,32,EVU,Prof.,Thomas,Becker,Marktplatz,,58089,Hagen,Vorhalle,
UVabnha/QqSVZYIUoVXzxNSQXEhCxUqJWNO/XNk,sUYdZBrYDwsZEQa+gwQEWXxvwLtkNNWCcIXMKUS,cmLZ/POUWllXqSEP+tVcSdYZAQNQTQPmWuQFThP,TmPVagZSQTAgDAYBFNjZpCEqkAmxdSVebSSTIJF,WsTExqXtYJWWBgcanW+YMfXSyQWJeeeaIoPN+gi,32,EVU,Prof.,Thomas,Becker,Marktplatz,,58089,Hagen,Vorhalle,
icSYgAfWQbVYwETttiJ/LhMHyPrzqoiDTdxk+/T,sUYdZBrYDwsZEQa+gwQEWXxvwLtkNNWCcIXMKUS,cmLZ/POUWllXqSEP+tVcSdYZAQNQTQPmWuQFThP,TmPVagZSQTAgDAYBFNjZpCEqkAmxdSVebSSTIJF,WsTExqXtYJWWBgcanW+YMfXSyQWJeeeaIoPN+gi,32,EVU,Prof.,Thomas,Becker,Marktplatz,,58089,Hagen,Vorhalle,
jftySqGCaYfmBJmcWtHoEvRNURXLySCEcVCv+ag,sUYdZBrYDwsZEQa+gwQEWXxvwLtkNNWCcIXMKUS,cmLZ/POUWllXqSEP+tVcSdYZAQNQTQPmWuQFThP,TmPVagZSQTAgDAYBFNjZpCEqkAmxdSVebSSTIJF,WsTExqXtYJWWBgcanW+YMfXSyQWJeeeaIoPN+gi,32,EVU,Prof.,Thomas,Becker,Marktplatz,,58089,Hagen,Vorhalle,
RviHejhleiQXIxQSF+CRHZTVGQCmNipWr+bygUs,GKanyUIZATI+ZQAZHhYyGVnWChqxDJVUSmyTJDi,yB+nkeq/WPz/fSbfUHSQUKyvNmWGmAjHQokXVRj,YiaJQARWkiBkWhuGsWXPVZidzdrRAMWa+pzTZHS,lfSRVFKUhXwrYxCeuzVDTMNvqHdCSltqgrSeduW,26,KSA,Herr,Klaus,Weber,Bahnhofstraße,,58515,Lüdenscheid,,
fkXUyuSbCbAiP/zYBTNRtvSegPaiUqaBWQYqQIq,GKanyUIZATI+ZQAZHhYyGVnWChqxDJVUSmyTJDi,yB+nkeq/WPz/fSbfUHSQUKyvNmWGmAjHQokXVRj,YiaJQARWkiBkWhuGsWXPVZidzdrRAMWa+pzTZHS,lfSRVFKUhXwrYxCeuzVDTMNvqHdCSltqgrSeduW,26,KSA,Herr,Klaus,Weber,Bahnhofstraße,,58515,Lüdenscheid,,
pKCRAmBLmL+zNJVnQepsmxEGvSajjDZh+KtVHHm,GKanyUIZATI+ZQAZHhYyGVnWChqxDJVUSmyTJDi,yB+nkeq/WPz/fSbfUHSQUKyvNmWGmAjHQokXVRj,YiaJQARWkiBkWhuGsWXPVZidzdrRAMWa+pzTZHS,lfSRVFKUhXwrYxCeuzVDTMNvqHdCSltqgrSeduW,26,KSA,Herr,Klaus,Weber,Bahnhofstraße,,58515,Lüdenscheid,,
PVnnOYilmZczUyDd+QQmJtCrpXlnEkZLemkNpZP,wigqXUBQQUTCWoWZCCYZxRyfEWFbFePmlQEIDlt,sEyko/f+RYMDaVcRDCLQUEL+zpQneGQirZyEAnK,MXUfSSBnYAqySGcQZwtSTYuxcxVxgQZuCKZTZmI,DyVjkaQkq+zulMKoLHQchTSg+XYKBkUQQUUhdIh,5,EVU,Frau,Michael,Wagner,Schulstraße,,58553,Halver,Halver,
SNXQ+uvUSreF+NyCDWRDgERzcqSvJRRRWrGLJNu,wigqXUBQQUTCWoWZCCYZxRyfEWFbFePmlQEIDlt,sEyko/f+RYMDaVcRDCLQUEL+zpQneGQirZyEAnK,MXUfSSBnYAqySGcQZwtSTYuxcxVxgQZuCKZTZmI,DyVjkaQkq+zulMKoLHQchTSg+XYKBkUQQUUhdIh,5,EVU,Frau,Michael,Wagner,Schulstraße,,58553,Halver,Halver,
TxvBQMVPUzXLidpJ/RRsEMXZQYmpnhtGNvYEtAQ,wigqXUBQQUTCWoWZCCYZxRyfEWFbFePmlQEIDlt,sEyko/f+RYMDaVcRDCLQUEL+zpQneGQirZyEAnK,MXUfSSBnYAqySGcQZwtSTYuxcxVxgQZuCKZTZmI,DyVjkaQkq+zulMKoLHQchTSg+XYKBkUQQUUhdIh,5,EVU,Frau,Michael,Wagner,Schulstraße,,58553,Halver,Halver,
ZEPUvVGqVeyPWUDEsSsmRpxOrdbBxW/JTRUxUHt,wigqXUBQQUTCWoWZCCYZxRyfEWFbFePmlQEIDlt,sEyko/f+RYMDaVcRDCLQUEL+zpQneGQirZyEAnK,MXUfSSBnYAqySGcQZwtSTYuxcxVxgQZuCKZTZmI,DyVjkaQkq+zulMKoLHQchTSg+XYKBkUQQUUhdIh,5,EVU,Frau,Michael,Wagner,Schulstraße,,58553,Halver,Halver,
KVQYKppXWjtRQbkSZzsXQE+TfITAeDtJRlTsIsW,ZsGkCMiFAUTyLrESJdO/F+gtyZhvga+nqShvdVv,gTiYqGZScZQQFjQpOSXSyrFV+QtYEOpdAzdX+pD,BVMUVTcUWWMyO+GEjqUSZapRuwZ+AxkwquDeSCw,yIbwHLlmcFZ/YdqQtpJJVzyEVZvUdTaySGhlZZd,7,EVU,Dipl.-Ing.,Thomas,Meyer,Gartenstraße,1a,58089,Hagen,Vorhalle,thomas.meyer@example.com
LJJTFWGUtDkvYxqTbLaqAJqtiuZsxMPbRmuSsDS,ZsGkCMiFAUTyLrESJdO/F+gtyZhvga+nqShvdVv,gTiYqGZScZQQFjQpOSXSyrFV+QtYEOpdAzdX+pD,BVMUVTcUWWMyO+GEjqUSZapRuwZ+AxkwquDeSCw,yIbwHLlmcFZ/YdqQtpJJVzyEVZvUdTaySGhlZZd,7,EVU,Dipl.-Ing.,Thomas,Meyer,Gartenstraße,1a,58089,Hagen,Vorhalle,thomas.meyer@example.com
THTwnsYclTqPYQOQJRQgIheEyUYDuQFdqtQYzlS,ZsGkCMiFAUTyLrESJdO/F+gtyZhvga+nqShvdVv,gTiYqGZScZQQFjQpOSXSyrFV+QtYEOpdAzdX+pD,BVMUVTcUWWMyO+GEjqUSZapRuwZ+AxkwquDeSCw,yIbwHLlmcFZ/YdqQtpJJVzyEVZvUdTaySGhlZZd,7,EVU,Dipl.-Ing.,Thomas,Meyer,Gartenstraße,1a,58089,Hagen,Vorhalle,thomas.meyer@example.com
f/WqXnLbIxetMhJOUiSEJlnz/vjXnscWhRd+TKf,ZsGkCMiFAUTyLrESJdO/F+gtyZhvga+nqShvdVv,gTiYqGZScZQQFjQpOSXSyrFV+QtYEOpdAzdX+pD,BVMUVTcUWWMyO+GEjqUSZapRuwZ+AxkwquDeSCw,yIbwHLlmcFZ/YdqQtpJJVzyEVZvUdTaySGhlZZd,7,EVU,Dipl.-Ing.,Thomas,Meyer,Gartenstraße,1a,58089,Hagen,Vorhalle,thomas.meyer@example.com
OTATqQRsSWiRrpSEXwXsmjjWogAPWZRdRUCGToQ,pZCZAscJYCCDstjFsCnleTtfyZpVztKgEdnVSPj,GLrrINsVTqATCuubzptkdwSTTqUnJEYeRTCZpLY,USaFUzoTHviVRSsTLYsihlGsvaYwOSgTlDNnIGh,KgSPGFVkoWOBRrSVBHiXDVrQLtNvSUbmPLOYQdQ,36,EVU,Dipl.-Ing.,Petra,Weber,Schulstraße,,58809,Neuenrade,Neuenrade,
RxYEvYjTGzNSCSZBQWMijiDJZiwYhoyXyXeFdbm,pZCZAscJYCCDstjFsCnleTtfyZpVztKgEdnVSPj,GLrrINsVTqATCuubzptkdwSTTqUnJEYeRTCZpLY,USaFUzoTHviVRSsTLYsihlGsvaYwOSgTlDNnIGh,KgSPGFVkoWOBRrSVBHiXDVrQLtNvSUbmPLOYQdQ,36,EVU,Dipl.-Ing.,Petra,Weber,Schulstraße,,58809,Neuenrade,Neuenrade,
VBkqgEWYPWWdbboGjhucZtnvSfvNZSYVVTBkyUe,pZCZAscJYCCDstjFsCnleTtfyZpVztKgEdnVSPj,GLrrINsVTqATCuubzptkdwSTTqUnJEYeRTCZpLY,USaFUzoTHviVRSsTLYsihlGsvaYwOSgTlDNnIGh,KgSPGFVkoWOBRrSVBHiXDVrQLtNvSUbmPLOYQdQ,36,EVU,Dipl.-Ing.,Petra,Weber,Schulstraße,,58809,Neuenrade,Neuenrade,
WolyZYlrhdWxgqXCZVEFFkTUYRQiZDPtDbzSU/v,pZCZAscJYCCDstjFsCnleTtfyZpVztKgEdnVSPj,GLrrINsVTqATCuubzptkdwSTTqUnJEYeRTCZpLY,USaFUzoTHviVRSsTLYsihlGsvaYwOSgTlDNnIGh,KgSPGFVkoWOBRrSVBHiXDVrQLtNvSUbmPLOYQdQ,36,EVU,Dipl.-Ing.,Petra,Weber,Schulstraße,,58809,Neuenrade,Neuenrade,
UrAoSqTBZBsHTZuVOpNZRnYCqakmjZysZhIhJTg,X/MSvNIQdfnSxO+nQKZQpOUObqIKT+xYKVUtCcR,qsIeXSDGUtBAUSKVXsXCbomWYSSWvu/ySLjJYBW,xBiARiZvgajYJoApXvEscsTqlYTZhvFUKRRRdKT,ylLEOH+yRVyMiYFfjgzxlXajJ/sRR+ZPwvWBRJB,19,EVU,Prof.,Hans,Wagner,Waldweg,,58089,Hagen,Vorhalle,
vlUEdThUEDZDaTyopVQepBFQbQYXkCQhnYOwl/C,X/MSvNIQdfnSxO+nQKZQpOUObqIKT+xYKVUtCcR,qsIeXSDGUtBAUSKVXsXCbomWYSSWvu/ySLjJYBW,xBiARiZvgajYJoApXvEscsTqlYTZhvFUKRRRdKT,ylLEOH+yRVyMiYFfjgzxlXajJ/sRR+ZPwvWBRJB,19,EVU,Prof.,Hans,Wagner,Waldweg,,58089,Hagen,Vorhalle,
WBJXiT/SXDCiVOuTQoBSjWuVYSpTJStSYukaduR,zMzEINFtZgVxSFpLQuWLLWxTEMYbTSFcMUWiYV/,/lqU/QIqbMYiSBGgHMLVKRkgZywFvtinYZgrtFJ,pYLoUVzuGncrDnWgiDxzHcYPp/nu/QUOaZAQzpq,NhZvzUbJDQiCylNXpl/QOoQkCFCGkUmhZgKRAYU,12,EVU,Dipl.-Ing.,Thomas,Fischer,Kirchweg,,58089,Hagen,Vorhalle,
XvfawPSzLJhyJCMWKAQdQvQZgdQBJroISVAhJUL,zMzEINFtZgVxSFpLQuWLLWxTEMYbTSFcMUWiYV/,/lqU/QIqbMYiSBGgHMLVKRkgZywFvtinYZgrtFJ,pYLoUVzuGncrDnWgiDxzHcYPp/nu/QUOaZAQzpq,NhZvzUbJDQiCylNXpl/QOoQkCFCGkUmhZgKRAYU,12,EVU,Dipl.-Ing.,Thomas,Fischer,Kirchweg,,58089,Hagen,Vorhalle,
qQRrQUibFXnbYqmiv/QWQRSZu+UlzWJqwpSYuGs,zMzEINFtZgVxSFpLQuWLLWxTEMYbTSFcMUWiYV/,/lqU/QIqbMYiSBGgHMLVKRkgZywFvtinYZgrtFJ,pYLoUVzuGncrDnWgiDxzHcYPp/nu/QUOaZAQzpq,NhZvzUbJDQiCylNXpl/QOoQkCFCGkUmhZgKRAYU,12,EVU,Dipl.-Ing.,Thomas,Fischer,Kirchweg,,58089,Hagen,Vorhalle,
vhaQRZscLGzSSMWj/uXXr+uDYVDqt/nlZMYPNfp,zMzEINFtZgVxSFpLQuWLLWxTEMYbTSFcMUWiYV/,/lqU/QIqbMYiSBGgHMLVKRkgZywFvtinYZgrtFJ,pYLoUVzuGncrDnWgiDxzHcYPp/nu/QUOaZAQzpq,NhZvzUbJDQiCylNXpl/QOoQkCFCGkUmhZgKRAYU,12,EVU,Dipl.-Ing.,Thomas,Fischer,Kirchweg,,58089,Hagen,Vorhalle,
FEbNA/X/qEVkGCrmDTtawijXcyLWSSLHduAAULY,QmWSUUTVZUNalHqWj/NtMeIMWYxXGYRVZahRVWQ,vLOPaGhDVDpktxsbPUlyHazTVNonSXAmp/WgWCM,iXTPtLNYwPKXLvYQCoisRKVeQtJBhTgHQaWWuom,SRRZpcMDYsdBQbouTKSxvy+kIsfSVGrRZzqTXEL,13,KSA,Dipl.-Ing.,Thomas,Wagner,Dorfstraße,,58809,Neuenrade,Neuenrade,
qmukKlySzLCZHmdpVrPACaFrVWSxwTTaWySGcCj,QmWSUUTVZUNalHqWj/NtMeIMWYxXGYRVZahRVWQ,vLOPaGhDVDpktxsbPUlyHazTVNonSXAmp/WgWCM,iXTPtLNYwPKXLvYQCoisRKVeQtJBhTgHQaWWuom,SRRZpcMDYsdBQbouTKSxvy+kIsfSVGrRZzqTXEL,13,KSA,Dipl.-Ing.,Thomas,Wagner,Dorfstraße,,58809,Neuenrade,Neuenrade,
eZUwYdPUZmYUMLPVmqjQCMIHDZaZmUAVS/ssnXJ,IVQhRsOXBW/PfRjYQFZWGHXMbFzvrEbpbSYq/OM,NRNVgrVIB+flZCgSbZgzPUtwBUZRcPINTXELRhU,UD/FpZvDkYH/tsQJLzImqAxQnBVVnJpvUTYgSSW,obhGBcUbUhMYSITYuYlsecdVNHBogUYYDYkXWmW,33,EVU,Frau,Julia,Becker,Hauptstraße,30,58089,Hagen,Vorhalle,julia.becker@example.com
jCQOerlGxQXkKRgDYAtEdJVsXQuMZQVnnVBfAph,IVQhRsOXBW/PfRjYQFZWGHXMbFzvrEbpbSYq/OM,NRNVgrVIB+flZCgSbZgzPUtwBUZRcPINTXELRhU,UD/FpZvDkYH/tsQJLzImqAxQnBVVnJpvUTYgSSW,obhGBcUbUhMYSITYuYlsecdVNHBogUYYDYkXWmW,33,EVU,Frau,Julia,Becker,Hauptstraße,30,58089,Hagen,Vorhalle,julia.becker@example.com
nUYEgYSQMudEiQkXTCCcDKnKYBcThmWdoTGZtFr,IVQhRsOXBW/PfRjYQFZWGHXMbFzvrEbpbSYq/OM,NRNVgrVIB+flZCgSbZgzPUtwBUZRcPINTXELRhU,UD/FpZvDkYH/tsQJLzImqAxQnBVVnJpvUTYgSSW,obhGBcUbUhMYSITYuYlsecdVNHBogUYYDYkXWmW,33,EVU,Frau,Julia,Becker,Hauptstraße,30,58089,Hagen,Vorhalle,julia.becker@example.com
